CustomerID,FirstName,LastName,MoneyAvailable,ConcertsPurchased,TicketMinerMembership,Username,Password,MoneySaved
172,Haley,Moss,2576.83,0,false,mosshaley,Fun!23,0.0
914,Rodney,Moss,2404.55,0,false,mossrodney,Fun!23,0.0
1018,Beth,Moss,2216.86,0,true,mossbeth,Fun!23,0.0
359,Sarah,Mosley,5057.38,0,true,mosleysarah,Fun!23,0.0
533,Victoria,Moses,5496.25,0,false,mosesvictoria,Fun!23,0.0
529,Michael,Morton,4769.14,0,false,mortonmichael,Fun!23,0.0
904,Amy,Morse,1145.1,2,true,morseamy,Fun!23,11.19
201,Jeremy,Morris,4127.06,0,false,morrisjeremy,Fun!23,0.0
258,Alejandra,Morris,3771.69,0,false,morrisalejandra,Fun!23,0.0
437,John,Morris,5619.93,0,true,morrisjohn,Fun!23,0.0
157,Nancy,Morgan,2150.72,0,false,morgannancy,Fun!23,0.0
463,Kayla,Morgan,5076.68,0,false,morgankayla,Fun!23,0.0
595,James,Morgan,1560.95,0,false,morganjames,Fun!23,0.0
900,Jack,Morgan,2075.29,0,false,morganjack,Fun!23,0.0
75,Christin,Moreno,3326.93,0,true,morenochristin,Fun!23,0.0
167,Michael,Moran,2574.75,0,false,moranmichael,Fun!23,0.0
824,Alicia,Moran,6068.59,0,false,moranalicia,Fun!23,0.0
318,Denise,Morales,4273.72,7,true,moralesdenise,Fun!23,36.04
969,Ashley,Morales,3550.46,0,false,moralesashley,Fun!23,0.0
873,Sherry,Mora,5124.54,0,true,morasherry,Fun!23,0.0
257,Jessica,Moore,5113.84,0,true,moorejessica,Fun!23,0.0
329,Francisco,Moore,6155.44,0,false,moorefrancisco,Fun!23,0.0
357,Valerie,Moore,3391.08,0,true,moorevalerie,Fun!23,0.0
424,Hunter,Moore,5567.13,0,false,moorehunter,Fun!23,0.0
430,Doris,Moore,5384.23,0,false,mooredoris,Fun!23,0.0
668,Anthony,Moore,6115.58,0,false,mooreanthony,Fun!23,0.0
878,Wendy,Montoya,4744.56,0,false,montoyawendy,Fun!23,0.0
246,Jesse,Montgomery,4920.43,0,false,montgomeryjesse,Fun!23,0.0
619,Edward,Molina,4749.57,0,false,molinaedward,Fun!23,0.0
306,Maria,Mitchell,5313.57,0,true,mitchellmaria,Fun!23,0.0
568,Jake,Mitchell,4904.85,0,true,mitchelljake,Fun!23,0.0
1026,James,Mitchell,5017.54,0,false,mitchelljames,Fun!23,0.0
516,Michaela,Miranda,4469.14,0,false,mirandamichaela,Fun!23,0.0
314,David,Mills,4987.52,0,true,millsdavid,Fun!23,0.0
522,Jennifer,Mills,5535.67,0,true,millsjennifer,Fun!23,0.0
139,Shane,Miller,1110.22,4,false,millershane,Fun!23,0.0
209,Sharon,Miller,1306.78,0,false,millersharon,Fun!23,0.0
216,Amanda,Miller,2327.09,2,true,milleramanda,Fun!23,2.83
225,Chase,Miller,6051.36,0,true,millerchase,Fun!23,0.0
472,Gary,Miller,6397.07,0,false,millergary,Fun!23,0.0
687,Lisa,Miller,3316.29,0,false,millerlisa,Fun!23,0.0
696,Ann,Miller,5837.59,0,true,millerann,Fun!23,0.0
850,Dana,Miller,1858.87,0,false,millerdana,Fun!23,0.0
852,Linda,Miller,1509.69,0,true,millerlinda,Fun!23,0.0
870,Brandon,Miller,2162.13,0,false,millerbrandon,Fun!23,0.0
927,Steven,Miller,5317.79,0,true,millersteven,Fun!23,0.0
941,Kimberly,Miller,2919.06,0,false,millerkimberly,Fun!23,0.0
727,Phillip,Meyer,4003.81,0,false,meyerphillip,Fun!23,0.0
74,Natalia,MestaValenzuela,2490.4,0,false,mestavalenzuelanatalia,Fun!23,0.0
19,Ursela,Mermaid,3646.69,0,false,urselamermaid,Fun!23,0.0
73,Sebastian,Mercado,3591.96,0,false,mercadosebastian,Fun!23,0.0
483,Doris,Mercado,4225.5,0,true,mercadodoris,Fun!23,0.0
778,Laurie,Mendoza,2991.16,0,false,mendozalaurie,Fun!23,0.0
419,Terri,Mendez,3350.82,0,true,mendezterri,Fun!23,0.0
535,Christopher,Melendez,2748.95,0,false,melendezchristopher,Fun!23,0.0
37,Daniel,Mejia,1515.65,0,false,danielmejia,Fun!23,0.0
805,Erin,Mejia,3475.71,0,true,mejiaerin,Fun!23,0.0
1007,Kimberly,Mejia,4919.15,0,false,mejiakimberly,Fun!23,0.0
150,Sean,Medina,4499.73,0,true,medinasean,Fun!23,0.0
1006,Elizabeth,Medina,1073.34,0,true,medinaelizabeth,Fun!23,0.0
390,Joshua,Meadows,3013.7,0,false,meadowsjoshua,Fun!23,0.0
511,Amy,Mcpherson,2380.22,0,false,mcphersonamy,Fun!23,0.0
751,Rodney,Mcneil,4652.53,0,true,mcneilrodney,Fun!23,0.0
929,Gary,Mckenzie,2075.89,0,true,mckenziegary,Fun!23,0.0
980,Douglas,Mckay,1571.7,0,true,mckaydouglas,Fun!23,0.0
482,Angela,Mcintyre,5004.16,0,false,mcintyreangela,Fun!23,0.0
105,Stephanie,Mcdonald,6327.02,0,false,mcdonaldstephanie,Fun!23,0.0
119,Travis,Mcdonald,5524.67,0,false,mcdonaldtravis,Fun!23,0.0
660,Melissa,Mcdonald,1794.38,0,false,mcdonaldmelissa,Fun!23,0.0
794,Patricia,Mcdonald,2546.14,0,false,mcdonaldpatricia,Fun!23,0.0
959,Katherine,Mcdonald,6470.92,0,true,mcdonaldkatherine,Fun!23,0.0
788,Hayden,Mcdaniel,4503.95,0,false,mcdanielhayden,Fun!23,0.0
910,Penny,Mcdaniel,6296.82,0,false,mcdanielpenny,Fun!23,0.0
113,Melissa,Mccormick,2569.49,0,false,mccormickmelissa,Fun!23,0.0
746,Michael,Mccormick,5427.61,0,true,mccormickmichael,Fun!23,0.0
308,Ryan,Mcconnell,5023.18,0,false,mcconnellryan,Fun!23,0.0
621,Andrew,Mcclure,1784.0,0,true,mcclureandrew,Fun!23,0.0
236,Maria,Mccarthy,3246.61,0,false,mccarthymaria,Fun!23,0.0
813,Michelle,Maynard,5097.7,0,false,maynardmichelle,Fun!23,0.0
243,Samantha,May,5777.87,0,false,maysamantha,Fun!23,0.0
435,Tiffany,May,2111.31,0,false,maytiffany,Fun!23,0.0
320,Gregory,Maxwell,2630.47,0,false,maxwellgregory,Fun!23,0.0
1043,Brooke,Maxwell,2809.88,0,false,maxwellbrooke,Fun!23,0.0
571,Diana,Matthews,4736.08,0,false,matthewsdiana,Fun!23,0.0
954,Brett,Mathis,4622.09,0,true,mathisbrett,Fun!23,0.0
1030,Bryan,Massey,5151.73,0,false,masseybryan,Fun!23,0.0
719,Miranda,Mason,4854.94,0,false,masonmiranda,Fun!23,0.0
901,Matthew,Mason,1128.41,0,false,masonmatthew,Fun!23,0.0
295,Tammy,Martinez,4063.9,0,false,martineztammy,Fun!23,0.0
428,Justin,Martinez,4475.37,0,true,martinezjustin,Fun!23,0.0
548,Michael,Martinez,1483.7,0,true,martinezmichael,Fun!23,0.0
664,Kimberly,Martinez,6072.03,0,false,martinezkimberly,Fun!23,0.0
815,Jonathan,Martinez,6170.28,0,false,martinezjonathan,Fun!23,0.0
956,Ronald,Martinez,4466.63,0,false,martinezronald,Fun!23,0.0
1032,Kristen,Martinez,4431.62,5,false,martinezkristen,Fun!23,0.0
160,Victoria,Martin,4462.5,5,true,martinvictoria,Fun!23,23.03
263,Jessica,Martin,5193.25,0,true,martinjessica,Fun!23,0.0
625,Andrew,Marshall,4488.88,0,true,marshallandrew,Fun!23,0.0
254,Jeffrey,Marquez,5197.0,0,true,marquezjeffrey,Fun!23,0.0
769,Catherine,Mann,5930.67,0,false,manncatherine,Fun!23,0.0
200,Michelle,Maldonado,4756.92,0,true,maldonadomichelle,Fun!23,0.0
305,Adam,Maldonado,5512.27,0,true,maldonadoadam,Fun!23,0.0
515,Hannah,Maldonado,2657.89,0,false,maldonadohannah,Fun!23,0.0
995,Stacy,Maldonado,5521.59,0,true,maldonadostacy,Fun!23,0.0
417,Kayla,Mahoney,4392.84,0,true,mahoneykayla,Fun!23,0.0
309,Theresa,Macias,5111.67,0,false,maciastheresa,Fun!23,0.0
670,Derek,Macias,5928.0,0,false,maciasderek,Fun!23,0.0
72,Claire,Macdonald,3411.55,0,true,macdonaldclaire,Fun!23,0.0
597,Joseph,Macdonald,4228.2,0,false,macdonaldjoseph,Fun!23,0.0
101,Robert,Lyons,1112.12,0,true,lyonsrobert,Fun!23,0.0
1021,Carlos,Lynch,4466.84,3,true,lynchcarlos,Fun!23,9.36
304,Jeffrey,Luna,3679.77,0,true,lunajeffrey,Fun!23,0.0
872,Christopher,Lucero,5046.47,0,true,lucerochristopher,Fun!23,0.0
212,Mark,Lozano,6144.32,6,true,lozanomark,Fun!23,27.59
905,Barbara,Love,1845.0,0,false,lovebarbara,Fun!23,0.0
71,Caleb,Lopez,4014.99,0,false,lopezcaleb,Fun!23,0.0
455,Jon,Lopez,2575.54,0,true,lopezjon,Fun!23,0.0
481,Brian,Lopez,1423.0,0,false,lopezbrian,Fun!23,0.0
576,Dylan,Lopez,4950.29,0,true,lopezdylan,Fun!23,0.0
631,Erika,Lopez,5023.91,0,true,lopezerika,Fun!23,0.0
639,Derek,Lopez,5171.59,0,false,lopezderek,Fun!23,0.0
923,April,Lopez,5903.13,0,true,lopezapril,Fun!23,0.0
628,Amber,Long,5798.15,0,false,longamber,Fun!23,0.0
836,Jessica,Lloyd,2425.54,0,true,lloydjessica,Fun!23,0.0
860,Nicole,Lloyd,2027.65,0,true,lloydnicole,Fun!23,0.0
1008,Lori,Livingston,4917.36,0,false,livingstonlori,Fun!23,0.0
594,Heather,Little,3844.75,0,true,littleheather,Fun!23,0.0
23,Scar,Lion,1824.58,0,true,scarlion,Fun!23,0.0
17,Buzz,Lightyear,4719.69,0,false,buzzlightyear,Fun!23,0.0
220,Sheila,Lewis,6261.27,0,true,lewissheila,Fun!23,0.0
244,Joseph,Lewis,2478.4,0,true,lewisjoseph,Fun!23,0.0
1022,Austin,Lewis,4054.5,0,false,lewisaustin,Fun!23,0.0
207,Jerry,Lee,2426.62,0,true,leejerry,Fun!23,0.0
230,Mark,Lee,5341.24,0,false,leemark,Fun!23,0.0
686,Jason,Lee,6124.72,0,false,leejason,Fun!23,0.0
707,Mary,Lee,2753.17,0,true,leemary,Fun!23,0.0
821,Shawn,Lee,2074.91,0,false,leeshawn,Fun!23,0.0
580,Robert,Leblanc,2357.69,0,false,leblancrobert,Fun!23,0.0
470,Kevin,Larson,4918.57,0,true,larsonkevin,Fun!23,0.0
446,Patrick,Larsen,5551.39,0,true,larsenpatrick,Fun!23,0.0
70,Devin,Lara,2539.55,0,false,laradevin,Fun!23,0.0
234,Ariana,Lara,833.65,5,true,laraariana,Fun!23,27.59
513,Angela,Lang,6135.6,0,true,langangela,Fun!23,0.0
69,Erik,Laneave,1802.66,0,false,laneaveerik,Fun!23,0.0
575,Barbara,Lane,1472.78,3,true,lanebarbara,Fun!23,12.1
487,Wesley,Lambert,5440.93,0,true,lambertwesley,Fun!23,0.0
650,Krista,Lambert,2726.51,0,true,lambertkrista,Fun!23,0.0
434,Mark,Lamb,3552.34,0,false,lambmark,Fun!23,0.0
915,Anthony,Kramer,3117.79,0,false,krameranthony,Fun!23,0.0
68,Kimberly,Kocian,4291.03,0,true,kociankimberly,Fun!23,0.0
657,Joanna,Knight,2173.93,0,false,knightjoanna,Fun!23,0.0
140,Kimberly,Kline,4526.71,0,false,klinekimberly,Fun!23,0.0
104,Sean,Klein,1990.23,0,true,kleinsean,Fun!23,0.0
166,Melanie,Kirk,5189.54,0,true,kirkmelanie,Fun!23,0.0
665,Stephanie,Kirby,2833.07,0,true,kirbystephanie,Fun!23,0.0
24,Simba,King,3386.13,0,false,simbaking,Fun!23,0.0
131,James,King,1612.01,0,true,kingjames,Fun!23,0.0
177,Thomas,King,3164.46,0,true,kingthomas,Fun!23,0.0
291,Dawn,King,2866.57,0,true,kingdawn,Fun!23,0.0
294,Chris,King,5881.73,0,true,kingchris,Fun!23,0.0
622,Michael,King,4479.04,0,true,kingmichael,Fun!23,0.0
713,Leonard,King,4197.42,0,true,kingleonard,Fun!23,0.0
946,Kylie,King,3663.45,3,true,kingkylie,Fun!23,874.61
315,Elizabeth,Kim,1079.7,0,false,kimelizabeth,Fun!23,0.0
26,Shere,Khan,1453.35,0,true,sherekhan,Fun!23,0.0
932,Matthew,Khan,1597.86,0,false,khanmatthew,Fun!23,0.0
348,Ronald,Kent,3149.93,0,true,kentronald,Fun!23,0.0
402,Tanya,Kent,2424.06,0,false,kenttanya,Fun!23,0.0
953,Suzanne,Kennedy,2869.45,0,false,kennedysuzanne,Fun!23,0.0
1002,Robert,Kennedy,4942.71,0,false,kennedyrobert,Fun!23,0.0
241,Alexander,Kelly,1704.29,0,true,kellyalexander,Fun!23,0.0
800,Alyssa,Kelly,5599.65,0,false,kellyalyssa,Fun!23,0.0
1033,Maria,Kelly,6421.85,0,false,kellymaria,Fun!23,0.0
539,Grace,Kelley,1490.9,0,false,kelleygrace,Fun!23,0.0
432,Randy,Keller,4049.83,0,true,kellerrandy,Fun!23,0.0
381,Rhonda,Kane,3312.97,0,true,kanerhonda,Fun!23,0.0
379,Angel,Joseph,1377.13,0,false,josephangel,Fun!23,0.0
732,Kelly,Jordan,5161.52,4,false,jordankelly,Fun!23,0.0
227,Cesar,Jones,3299.29,0,false,jonescesar,Fun!23,0.0
251,Ashley,Jones,2249.19,0,false,jonesashley,Fun!23,0.0
277,Michelle,Jones,5470.09,0,false,jonesmichelle,Fun!23,0.0
366,Christopher,Jones,2013.63,0,false,joneschristopher,Fun!23,0.0
478,Barbara,Jones,1283.74,0,true,jonesbarbara,Fun!23,0.0
579,Chris,Jones,2385.07,0,true,joneschris,Fun!23,0.0
590,Dana,Jones,5438.9,0,true,jonesdana,Fun!23,0.0
600,Christina,Jones,3540.81,0,false,joneschristina,Fun!23,0.0
677,Sarah,Jones,6195.91,0,false,jonessarah,Fun!23,0.0
679,Julia,Jones,4445.14,0,true,jonesjulia,Fun!23,0.0
722,Timothy,Jones,4324.95,0,true,jonestimothy,Fun!23,0.0
739,John,Jones,6412.3,3,true,jonesjohn,Fun!23,0.25
768,Tiffany,Jones,1851.94,0,false,jonestiffany,Fun!23,0.0
802,Erin,Jones,3323.19,0,true,joneserin,Fun!23,0.0
825,Jennifer,Jones,3572.89,4,false,jonesjennifer,Fun!23,0.0
961,Darrell,Jones,4483.62,0,false,jonesdarrell,Fun!23,0.0
1044,Shelly,Jones,5853.92,0,false,jonesshelly,Fun!23,0.0
688,Tyrone,Johnston,3193.1,0,true,johnstontyrone,Fun!23,0.0
67,Roberto,Johnson,5590.54,0,false,johnsonroberto,Fun!23,0.0
129,Beverly,Johnson,2608.9,0,true,johnsonbeverly,Fun!23,0.0
180,Karla,Johnson,2023.33,0,true,johnsonkarla,Fun!23,0.0
338,Crystal,Johnson,2986.03,0,true,johnsoncrystal,Fun!23,0.0
347,Courtney,Johnson,2964.73,0,true,johnsoncourtney,Fun!23,0.0
355,Benjamin,Johnson,1800.37,0,false,johnsonbenjamin,Fun!23,0.0
374,Edward,Johnson,5909.18,0,false,johnsonedward,Fun!23,0.0
425,Nicole,Johnson,4335.37,5,false,johnsonnicole,Fun!23,0.0
559,Kimberly,Johnson,2093.1,5,false,johnsonkimberly,Fun!23,0.0
572,Christopher,Johnson,2167.45,0,false,johnsonchristopher,Fun!23,0.0
649,Luis,Johnson,6169.07,0,true,johnsonluis,Fun!23,0.0
783,Lori,Johnson,2464.58,0,false,johnsonlori,Fun!23,0.0
799,Timothy,Johnson,6038.7,0,true,johnsontimothy,Fun!23,0.0
816,Tanya,Johnson,5068.7,0,false,johnsontanya,Fun!23,0.0
819,Melissa,Johnson,2084.86,0,true,johnsonmelissa,Fun!23,0.0
863,Laurie,Johnson,3697.11,3,false,johnsonlaurie,Fun!23,0.0
922,Amanda,Johnson,1176.7,0,true,johnsonamanda,Fun!23,0.0
945,Denise,Johnson,4694.72,0,true,johnsondenise,Fun!23,0.0
994,Michael,Johnson,3471.76,0,false,johnsonmichael,Fun!23,0.0
1011,David,Johnson,4880.77,0,false,johnsondavid,Fun!23,0.0
1042,Taylor,Johnson,4083.31,0,true,johnsontaylor,Fun!23,0.0
578,Misty,Jimenez,2927.83,2,true,jimenezmisty,Fun!23,11.19
219,Brian,Jensen,3490.08,0,true,jensenbrian,Fun!23,0.0
393,Alicia,Jenkins,2557.03,0,false,jenkinsalicia,Fun!23,0.0
66,Jorge,Jaquez,5643.59,0,false,jaquezjorge,Fun!23,0.0
328,Brian,Jacobson,2526.15,0,true,jacobsonbrian,Fun!23,0.0
389,Teresa,Jacobs,5134.34,0,false,jacobsteresa,Fun!23,0.0
518,Edward,Jackson,4020.17,0,false,jacksonedward,Fun!23,0.0
678,Nicholas,Jackson,4654.47,0,true,jacksonnicholas,Fun!23,0.0
926,Lisa,Jackson,1039.36,4,false,jacksonlisa,Fun!23,0.0
999,Emily,Jackson,5112.18,0,false,jacksonemily,Fun!23,0.0
1014,Elizabeth,Jackson,6494.54,0,true,jacksonelizabeth,Fun!23,0.0
490,Derek,Irwin,3824.55,0,true,irwinderek,Fun!23,0.0
916,Carlos,Irwin,1259.94,0,false,irwincarlos,Fun!23,0.0
65,Michael,Ike,5785.1,0,false,ikemichael,Fun!23,0.0
418,Ray,Huynh,6239.49,0,false,huynhray,Fun!23,0.0
275,William,Hunter,1010.88,5,true,hunterwilliam,Fun!23,6.7
429,Anthony,Hunter,2298.7,0,false,hunteranthony,Fun!23,0.0
358,Deborah,Hunt,1240.36,0,false,huntdeborah,Fun!23,0.0
265,Susan,Humphrey,4469.93,0,false,humphreysusan,Fun!23,0.0
414,Sean,Hull,5879.62,0,true,hullsean,Fun!23,0.0
626,Janet,Hughes,3183.47,0,false,hughesjanet,Fun!23,0.0
1023,Patricia,Hughes,6412.24,0,false,hughespatricia,Fun!23,0.0
64,Jazmin,Huerta,3005.52,0,true,huertajazmin,Fun!23,0.0
897,Jorge,Huerta,4566.24,0,false,huertajorge,Fun!23,0.0
118,Crystal,Hudson,4646.9,0,true,hudsoncrystal,Fun!23,0.0
912,Jennifer,Huang,1156.3,0,false,huangjennifer,Fun!23,0.0
206,Samantha,Howell,1842.67,0,false,howellsamantha,Fun!23,0.0
877,Kenneth,House,5830.31,4,false,housekenneth,Fun!23,0.0
883,John,House,4352.21,0,true,housejohn,Fun!23,0.0
375,Misty,Horton,2980.02,0,true,hortonmisty,Fun!23,0.0
530,Noah,Horne,6445.33,0,false,hornenoah,Fun!23,0.0
299,Kristy,Hoover,3681.27,0,true,hooverkristy,Fun!23,0.0
27,Captaiin,Hook,5286.95,0,true,captaiinhook,Fun!23,0.0
857,Philip,Holt,3965.29,0,false,holtphilip,Fun!23,0.0
1015,Melissa,Holt,5500.35,0,true,holtmelissa,Fun!23,0.0
211,Ethan,Holmes,6050.88,0,true,holmesethan,Fun!23,0.0
136,Michelle,Holland,2691.88,0,true,hollandmichelle,Fun!23,0.0
63,Alan,Holguin,5607.84,0,false,holguinalan,Fun!23,0.0
186,Shannon,Holden,3695.65,0,true,holdenshannon,Fun!23,0.0
268,Chris,Holden,5313.73,0,false,holdenchris,Fun!23,0.0
137,Kyle,Hodges,4779.81,0,false,hodgeskyle,Fun!23,0.0
737,Willie,Hobbs,5472.08,0,true,hobbswillie,Fun!23,0.0
557,Kathleen,Hines,6420.13,0,true,hineskathleen,Fun!23,0.0
169,Susan,Hill,1657.52,0,true,hillsusan,Fun!23,0.0
706,Perry,Hill,5036.18,0,false,hillperry,Fun!23,0.0
710,John,Hill,3586.01,0,false,hilljohn,Fun!23,0.0
888,Brett,Higgins,1697.18,0,false,higginsbrett,Fun!23,0.0
858,Alison,Hicks,3846.43,0,true,hicksalison,Fun!23,0.0
733,Joshua,Hickman,2296.66,8,false,hickmanjoshua,Fun!23,0.0
894,Kelly,Herring,2436.63,0,false,herringkelly,Fun!23,0.0
151,Edward,Hernandez,1983.03,0,false,hernandezedward,Fun!23,0.0
519,Steven,Hernandez,2042.23,0,true,hernandezsteven,Fun!23,0.0
586,Jamie,Hernandez,3343.0,0,false,hernandezjamie,Fun!23,0.0
718,Douglas,Hernandez,2506.37,0,false,hernandezdouglas,Fun!23,0.0
731,Sean,Hernandez,3995.84,0,true,hernandezsean,Fun!23,0.0
962,Jennifer,Hernandez,2124.16,0,true,hernandezjennifer,Fun!23,0.0
951,Paul,Herman,3081.49,0,true,hermanpaul,Fun!23,0.0
321,Jenny,Henry,1641.61,0,false,henryjenny,Fun!23,0.0
673,Lawrence,Henry,1788.48,0,true,henrylawrence,Fun!23,0.0
988,Marissa,Henry,2588.94,0,true,henrymarissa,Fun!23,0.0
109,Patrick,Henderson,5531.18,0,false,hendersonpatrick,Fun!23,0.0
181,Jill,Henderson,3633.35,0,false,hendersonjill,Fun!23,0.0
250,James,Henderson,2764.48,0,true,hendersonjames,Fun!23,0.0
729,Carmen,Hays,1605.68,2,false,hayscarmen,Fun!23,0.0
360,Donald,Haynes,4518.98,0,true,haynesdonald,Fun!23,0.0
352,Brian,Hayes,5870.98,0,false,hayesbrian,Fun!23,0.0
835,Crystal,Hayes,3144.7,0,false,hayescrystal,Fun!23,0.0
940,David,Hayes,4635.83,0,true,hayesdavid,Fun!23,0.0
128,Brittany,Hawkins,5051.84,0,false,hawkinsbrittany,Fun!23,0.0
903,Justin,Hawkins,2741.8,0,true,hawkinsjustin,Fun!23,0.0
297,Nicole,Harvey,6497.41,0,true,harveynicole,Fun!23,0.0
609,David,Harvey,2433.83,0,true,harveydavid,Fun!23,0.0
669,Steven,Hartman,2044.85,0,false,hartmansteven,Fun!23,0.0
759,Nicole,Hart,4702.59,0,true,hartnicole,Fun!23,0.0
774,Rachel,Hart,1676.33,0,false,hartrachel,Fun!23,0.0
110,Erica,Harrison,3303.07,0,false,harrisonerica,Fun!23,0.0
866,Kevin,Harrison,1648.89,0,false,harrisonkevin,Fun!23,0.0
970,Vincent,Harrison,1813.09,0,true,harrisonvincent,Fun!23,0.0
162,Stephanie,Harris,6330.21,0,false,harrisstephanie,Fun!23,0.0
164,Dylan,Harris,5270.99,0,false,harrisdylan,Fun!23,0.0
560,Kelly,Harris,1977.61,0,true,harriskelly,Fun!23,0.0
726,Victor,Harris,5542.58,5,true,harrisvictor,Fun!23,27.59
1040,Kimberly,Harris,6092.68,0,false,harriskimberly,Fun!23,0.0
183,Samuel,Harrington,6027.92,0,true,harringtonsamuel,Fun!23,0.0
562,Dakota,Harper,5391.79,0,true,harperdakota,Fun!23,0.0
869,Paul,Harmon,3926.94,0,false,harmonpaul,Fun!23,0.0
335,Bryan,Hardy,1373.72,0,true,hardybryan,Fun!23,0.0
477,Theresa,Hardy,3515.66,0,true,hardytheresa,Fun!23,0.0
398,Anthony,Hardin,6007.45,6,true,hardinanthony,Fun!23,27.59
505,Gabriel,Hansen,2601.36,0,false,hansengabriel,Fun!23,0.0
982,John,Hansen,3755.18,0,false,hansenjohn,Fun!23,0.0
1012,Joseph,Hanna,2208.45,0,false,hannajoseph,Fun!23,0.0
142,Daniel,Hampton,2578.35,0,false,hamptondaniel,Fun!23,0.0
460,Jerry,Hampton,3103.01,0,false,hamptonjerry,Fun!23,0.0
199,James,Hammond,3292.97,0,false,hammondjames,Fun!23,0.0
290,Lauren,Hall,4770.66,0,true,halllauren,Fun!23,0.0
675,Lori,Hall,1475.01,0,false,halllori,Fun!23,0.0
717,Thomas,Hall,6301.61,5,false,hallthomas,Fun!23,0.0
801,Colleen,Hall,4435.46,0,false,hallcolleen,Fun!23,0.0
963,Amy,Hall,3924.13,0,false,hallamy,Fun!23,0.0
1010,Andrew,Hall,3815.39,0,true,hallandrew,Fun!23,0.0
730,Jorge,Haley,4474.78,2,true,haleyjorge,Fun!23,11.19
537,Kaylee,Hale,1053.59,0,true,halekaylee,Fun!23,0.0
734,Jennifer,Guzman,6377.01,0,true,guzmanjennifer,Fun!23,0.0
62,Ian,Gutierrez,4678.83,0,true,gutierrezian,Fun!23,0.0
235,Roberto,Gutierrez,1391.26,0,true,gutierrezroberto,Fun!23,0.0
247,Anna,Gutierrez,4782.0,0,true,gutierrezanna,Fun!23,0.0
492,Julian,Gutierrez,2768.58,0,false,gutierrezjulian,Fun!23,0.0
61,Kevin,Guerra,6290.44,0,false,guerrakevin,Fun!23,0.0
255,David,Gross,5551.2,0,true,grossdavid,Fun!23,0.0
960,Mitchell,Gross,1677.62,0,false,grossmitchell,Fun!23,0.0
114,Austin,Griffin,3742.3,0,false,griffinaustin,Fun!23,0.0
691,Sarah,Griffin,4902.67,0,true,griffinsarah,Fun!23,0.0
812,Michelle,Griffin,4134.93,0,true,griffinmichelle,Fun!23,0.0
998,Timothy,Greene,6101.99,0,false,greenetimothy,Fun!23,0.0
830,Chad,Green,4274.5,0,false,greenchad,Fun!23,0.0
440,Becky,Gray,5626.78,0,true,graybecky,Fun!23,0.0
159,Derrick,Grant,1862.14,0,false,grantderrick,Fun!23,0.0
936,Mary,Grant,2663.67,0,false,grantmary,Fun!23,0.0
494,Kevin,Gould,4371.45,0,true,gouldkevin,Fun!23,0.0
491,Brandi,Gordon,3055.56,0,true,gordonbrandi,Fun!23,0.0
40,Alondra,Gonzalez,2638.88,0,false,alondragonzalez,Fun!23,0.0
60,Maria,Gonzalez,2660.31,0,false,gonzalezmaria,Fun!23,0.0
382,Jeffrey,Gonzalez,4006.68,0,false,gonzalezjeffrey,Fun!23,0.0
654,Matthew,Gonzalez,1596.76,0,false,gonzalezmatthew,Fun!23,0.0
695,Mary,Gonzalez,3682.08,0,false,gonzalezmary,Fun!23,0.0
871,Mark,Gonzalez,3329.16,0,false,gonzalezmark,Fun!23,0.0
567,Bobby,Gonzales,3622.75,0,false,gonzalesbobby,Fun!23,0.0
59,Derek,Gomez,3968.64,0,true,gomezderek,Fun!23,0.0
854,Joshua,Gomez,3530.46,0,false,gomezjoshua,Fun!23,0.0
353,Patricia,Glenn,1011.95,0,true,glennpatricia,Fun!23,0.0
944,Sharon,Gillespie,1267.33,0,true,gillespiesharon,Fun!23,0.0
694,Cynthia,Giles,1824.25,0,false,gilescynthia,Fun!23,0.0
864,George,Gilbert,3923.23,0,true,gilbertgeorge,Fun!23,0.0
620,Darren,Gibbs,3609.73,0,false,gibbsdarren,Fun!23,0.0
39,Isabella,Gaytan,5543.64,0,false,isabellagaytan,Fun!23,0.0
611,Brian,Gates,2464.98,0,false,gatesbrian,Fun!23,0.0
229,Lisa,Garrett,2902.31,0,true,garrettlisa,Fun!23,0.0
154,David,Gardner,6064.46,0,true,gardnerdavid,Fun!23,0.0
573,Ricky,Gardner,5991.92,0,false,gardnerricky,Fun!23,0.0
583,Danielle,Gardner,3988.32,0,false,gardnerdanielle,Fun!23,0.0
666,Teresa,Gardner,3636.41,0,true,gardnerteresa,Fun!23,0.0
58,Eric,Gardea,3197.66,0,false,gardeaeric,Fun!23,0.0
54,Marco,GarciaFernandez,2795.45,0,true,garciafernandezmarco,Fun!23,0.0
55,Christian,Garcia,4107.34,0,false,garciachristian,Fun!23,0.0
56,Isabella,Garcia,1311.58,0,false,garciaisabella,Fun!23,0.0
57,Jorge,Garcia,3805.92,0,true,garciajorge,Fun!23,0.0
184,Andrew,Garcia,3697.37,0,true,garciaandrew,Fun!23,0.0
286,Susan,Garcia,5479.1,0,true,garciasusan,Fun!23,0.0
344,Kimberly,Garcia,2247.3,0,true,garciakimberly,Fun!23,0.0
748,Jerry,Gamble,2622.85,0,false,gamblejerry,Fun!23,0.0
117,Chelsea,Gallagher,5997.95,0,true,gallagherchelsea,Fun!23,0.0
323,Lisa,Gaines,5799.68,0,true,gaineslisa,Fun!23,0.0
977,Amy,Fuller,6058.55,4,false,fulleramy,Fun!23,0.0
